fix_item,fix_time,parcode,trial
0,230.0,1,494
2,320.0,1,494
0,60.0,1,494
1,580.0,1,494
0,240.0,1,495
1,530.0,1,495
0,80.0,1,495
2,140.0,1,495
0,220.0,1,496
1,310.0,1,496
0,60.0,1,496
2,1060.0,1,496
0,60.0,1,496
1,80.0,1,496
0,240.0,1,497
1,190.0,1,497
0,60.0,1,497
2,340.0,1,497
0,290.0,1,498
2,220.0,1,498
0,80.0,1,498
1,340.0,1,498
0,240.0,1,498
2,380.0,1,498
0,310.0,1,499
2,220.0,1,499
0,120.0,1,499
1,230.0,1,499
0,70.0,1,499
2,380.0,1,499
0,220.0,1,499
1,910.0,1,499
0,80.0,1,499
2,910.0,1,499
0,350.0,1,500
1,300.0,1,500
0,70.0,1,500
2,480.0,1,500
0,300.0,1,501
1,290.0,1,501
0,90.0,1,501
2,940.0,1,501
0,230.0,1,501
1,860.0,1,501
0,70.0,1,501
2,1740.0,1,501
0,70.0,1,501
1,990.0,1,501
0,70.0,1,501
2,2150.0,1,501
0,70.0,1,501
1,990.0,1,501
0,50.0,1,501
2,820.0,1,501
0,70.0,1,501
1,810.0,1,501
0,80.0,1,501
2,2260.0,1,501
0,60.0,1,501
1,570.0,1,501
0,80.0,1,501
2,160.0,1,501
0,190.0,1,502
2,330.0,1,502
0,90.0,1,502
1,420.0,1,502
0,70.0,1,502
2,60.0,1,502
0,610.0,1,503
1,260.0,1,503
0,80.0,1,503
2,320.0,1,503
0,130.0,1,503
1,390.0,1,503
0,60.0,1,503
2,150.0,1,503
0,410.0,1,504
1,240.0,1,504
0,60.0,1,504
2,760.0,1,504
0,80.0,1,504
1,360.0,1,504
0,60.0,1,504
2,170.0,1,504
0,270.0,1,505
2,250.0,1,505
0,90.0,1,505
1,300.0,1,505
0,80.0,1,505
2,180.0,1,505
0,60.0,1,505
1,680.0,1,505
0,90.0,1,505
2,1090.0,1,505
0,50.0,1,505
0,310.0,1,506
1,190.0,1,506
0,90.0,1,506
2,200.0,1,506
0,190.0,1,507
2,230.0,1,507
0,80.0,1,507
1,1370.0,1,507
0,70.0,1,507
2,570.0,1,507
0,70.0,1,507
1,280.0,1,507
0,210.0,1,508
1,210.0,1,508
0,80.0,1,508
2,380.0,1,508
0,70.0,1,508
1,670.0,1,508
0,70.0,1,508
2,610.0,1,508
0,260.0,1,509
1,220.0,1,509
0,110.0,1,509
2,240.0,1,509
0,90.0,1,509
1,670.0,1,509
0,70.0,1,509
2,320.0,1,509
0,200.0,1,510
2,210.0,1,510
0,70.0,1,510
1,410.0,1,510
0,80.0,1,510
2,800.0,1,510
0,80.0,1,510
1,560.0,1,510
0,90.0,1,510
2,480.0,1,510
0,150.0,1,510
1,450.0,1,510
0,60.0,1,510
2,700.0,1,510
0,60.0,1,510
1,870.0,1,510
0,80.0,1,510
2,800.0,1,510
0,60.0,1,510
1,30.0,1,510
0,60.0,1,510
2,1320.0,1,510
0,60.0,1,510
1,2010.0,1,510
0,130.0,1,510
2,390.0,1,510
0,80.0,1,510
1,410.0,1,510
0,70.0,1,510
2,500.0,1,510
0,70.0,1,510
1,1720.0,1,510
0,80.0,1,510
2,400.0,1,510
0,190.0,1,511
1,220.0,1,511
0,80.0,1,511
2,540.0,1,511
0,60.0,1,511
1,440.0,1,511
0,70.0,1,511
2,310.0,1,511
0,60.0,1,511
1,380.0,1,511
0,180.0,1,512
2,1000.0,1,512
0,70.0,1,512
1,300.0,1,512
0,230.0,1,513
1,180.0,1,513
0,80.0,1,513
2,320.0,1,513
0,60.0,1,513
1,890.0,1,513
0,120.0,1,513
2,1080.0,1,513
0,70.0,1,513
1,990.0,1,513
0,90.0,1,513
2,360.0,1,513
0,90.0,1,513
1,1070.0,1,513
0,70.0,1,513
2,1320.0,1,513
0,90.0,1,513
1,1130.0,1,513
0,70.0,1,513
2,2020.0,1,513
0,90.0,1,513
1,420.0,1,513
0,50.0,1,513
2,540.0,1,513
0,70.0,1,513
1,840.0,1,513
0,190.0,1,513
2,340.0,1,513
0,70.0,1,513
1,720.0,1,513
0,70.0,1,513
2,400.0,1,513
0,60.0,1,513
1,410.0,1,513
0,80.0,1,513
2,1080.0,1,513
0,80.0,1,513
1,920.0,1,513
0,220.0,1,514
1,390.0,1,514
0,80.0,1,514
2,310.0,1,514
0,70.0,1,514
1,760.0,1,514
0,70.0,1,514
2,1070.0,1,514
0,440.0,1,515
1,180.0,1,515
0,80.0,1,515
2,580.0,1,515
0,220.0,1,516
1,420.0,1,516
0,200.0,1,516
2,660.0,1,516
0,80.0,1,516
1,300.0,1,516
0,80.0,1,516
2,330.0,1,516
0,190.0,1,517
1,210.0,1,517
0,100.0,1,517
2,230.0,1,517
0,290.0,1,517
1,620.0,1,517
0,60.0,1,517
2,660.0,1,517
0,60.0,1,517
1,380.0,1,517
0,270.0,1,518
1,180.0,1,518
0,80.0,1,518
2,660.0,1,518
0,70.0,1,518
1,890.0,1,518
0,70.0,1,518
2,150.0,1,518
0,180.0,1,519
1,150.0,1,519
0,80.0,1,519
2,290.0,1,519
0,80.0,1,519
1,60.0,1,519
0,240.0,1,520
1,250.0,1,520
0,60.0,1,520
2,360.0,1,520
0,90.0,1,520
1,610.0,1,520
0,60.0,1,520
2,380.0,1,520
0,780.0,1,520
1,430.0,1,520
0,250.0,1,520
2,830.0,1,520
0,300.0,1,521
2,170.0,1,521
0,60.0,1,521
1,620.0,1,521
0,80.0,1,521
2,710.0,1,521
0,240.0,1,522
1,250.0,1,522
0,80.0,1,522
2,710.0,1,522
0,70.0,1,522
1,1600.0,1,522
0,190.0,1,522
2,510.0,1,522
0,260.0,1,523
2,260.0,1,523
0,70.0,1,523
1,370.0,1,523
0,80.0,1,523
2,410.0,1,523
0,210.0,1,524
1,270.0,1,524
0,70.0,1,524
2,510.0,1,524
0,70.0,1,524
0,240.0,1,525
1,210.0,1,525
0,180.0,1,525
2,550.0,1,525
0,60.0,1,525
1,110.0,1,525
0,330.0,1,526
1,300.0,1,526
0,70.0,1,526
2,130.0,1,526
0,70.0,1,526
1,650.0,1,526
0,370.0,1,527
2,230.0,1,527
0,90.0,1,527
1,420.0,1,527
0,100.0,1,527
2,760.0,1,527
0,80.0,1,527
1,1520.0,1,527
0,70.0,1,527
2,830.0,1,527
0,210.0,1,527
1,360.0,1,527
0,80.0,1,527
2,2010.0,1,527
0,60.0,1,527
1,840.0,1,527
0,90.0,1,527
2,410.0,1,527
0,70.0,1,527
1,610.0,1,527
0,100.0,1,527
2,230.0,1,527
0,210.0,1,528
1,220.0,1,528
0,90.0,1,528
2,350.0,1,528
0,110.0,1,528
1,90.0,1,528
0,230.0,1,529
1,210.0,1,529
0,70.0,1,529
2,380.0,1,529
0,70.0,1,529
1,260.0,1,529
0,200.0,1,530
1,280.0,1,530
0,80.0,1,530
2,980.0,1,530
0,400.0,1,530
1,660.0,1,530
0,70.0,1,530
2,160.0,1,530
0,210.0,1,531
1,250.0,1,531
0,70.0,1,531
2,200.0,1,531
0,50.0,1,531
0,230.0,1,532
1,490.0,1,532
0,70.0,1,532
2,420.0,1,532
0,120.0,1,532
1,380.0,1,532
0,90.0,1,532
2,580.0,1,532
0,220.0,1,533
1,250.0,1,533
0,70.0,1,533
2,120.0,1,533
0,230.0,1,534
1,420.0,1,534
0,90.0,1,534
2,320.0,1,534
0,70.0,1,534
1,200.0,1,534
0,170.0,1,534
2,510.0,1,534
0,70.0,1,534
1,990.0,1,534
0,220.0,1,534
2,1170.0,1,534
0,70.0,1,534
1,380.0,1,534
0,100.0,1,534
2,920.0,1,534
0,70.0,1,534
1,290.0,1,534
0,360.0,1,534
2,560.0,1,534
0,80.0,1,534
1,860.0,1,534
0,80.0,1,534
2,1950.0,1,534
0,190.0,1,535
2,390.0,1,535
0,70.0,1,535
1,10.0,1,535
0,290.0,1,536
1,400.0,1,536
0,240.0,1,537
2,170.0,1,537
0,50.0,1,537
1,450.0,1,537
0,220.0,1,538
1,200.0,1,538
0,60.0,1,538
2,360.0,1,538
0,230.0,1,538
1,850.0,1,538
0,100.0,1,538
2,290.0,1,538
0,60.0,1,538
1,170.0,1,538
0,270.0,1,539
1,200.0,1,539
0,60.0,1,539
2,380.0,1,539
0,200.0,1,540
1,260.0,1,540
0,70.0,1,540
2,430.0,1,540
0,60.0,1,540
1,330.0,1,540
0,20.0,1,540
0,290.0,1,541
1,230.0,1,541
0,60.0,1,541
2,410.0,1,541
0,70.0,1,541
1,230.0,1,541
0,70.0,1,541
2,250.0,1,541
0,300.0,1,542
1,520.0,1,542
0,70.0,1,542
2,870.0,1,542
0,70.0,1,542
1,520.0,1,542
0,60.0,1,542
2,1880.0,1,542
0,440.0,1,543
2,280.0,1,543
0,70.0,1,543
1,430.0,1,543
0,80.0,1,543
2,680.0,1,543
0,100.0,1,543
1,460.0,1,543
0,70.0,1,543
2,630.0,1,543
0,190.0,1,544
1,300.0,1,544
0,250.0,1,544
2,460.0,1,544
0,70.0,1,544
1,340.0,1,544
0,140.0,1,544
2,540.0,1,544
0,80.0,1,544
1,230.0,1,544
0,270.0,1,545
2,480.0,1,545
0,70.0,1,545
1,150.0,1,545
0,220.0,1,546
1,280.0,1,546
0,60.0,1,546
2,290.0,1,546
0,90.0,1,546
1,300.0,1,546
0,250.0,1,547
1,360.0,1,547
0,80.0,1,547
2,400.0,1,547
0,70.0,1,547
1,720.0,1,547
0,70.0,1,547
2,1900.0,1,547
0,100.0,1,547
1,960.0,1,547
0,60.0,1,547
2,850.0,1,547
0,80.0,1,547
1,780.0,1,547
0,60.0,1,547
2,1290.0,1,547
0,90.0,1,547
1,280.0,1,547
0,80.0,1,547
2,1670.0,1,547
0,220.0,1,548
2,210.0,1,548
0,60.0,1,548
1,530.0,1,548
0,80.0,1,548
2,1300.0,1,548
0,200.0,1,549
1,700.0,1,549
0,270.0,1,550
1,270.0,1,550
0,60.0,1,550
2,410.0,1,550
0,240.0,1,551
1,220.0,1,551
0,90.0,1,551
2,480.0,1,551
0,60.0,1,551
1,1340.0,1,551
0,70.0,1,551
2,2010.0,1,551
0,60.0,1,551
1,240.0,1,551
0,70.0,1,551
2,480.0,1,551
0,210.0,1,552
2,190.0,1,552
0,90.0,1,552
1,2890.0,1,552
0,90.0,1,552
2,330.0,1,552
0,320.0,1,553
1,360.0,1,553
0,70.0,1,553
2,610.0,1,553
0,80.0,1,553
1,1040.0,1,553
0,250.0,1,554
1,300.0,1,554
0,170.0,1,554
2,850.0,1,554
0,70.0,1,554
1,190.0,1,554
0,340.0,1,555
1,450.0,1,555
0,70.0,1,555
2,190.0,1,555
0,240.0,1,556
1,130.0,1,556
0,140.0,1,556
2,310.0,1,556
0,110.0,1,556
1,720.0,1,556
0,10.0,1,556
0,250.0,1,557
2,180.0,1,557
0,70.0,1,557
1,1000.0,1,557
0,310.0,1,558
1,300.0,1,558
0,100.0,1,558
2,580.0,1,558
0,140.0,1,558
1,920.0,1,558
0,60.0,1,558
2,380.0,1,558
0,200.0,1,559
1,560.0,1,559
0,70.0,1,559
2,2060.0,1,559
0,140.0,1,559
1,250.0,1,559
0,190.0,1,560
1,200.0,1,560
0,60.0,1,560
2,750.0,1,560
0,80.0,1,560
1,640.0,1,560
0,240.0,1,561
1,240.0,1,561
0,90.0,1,561
2,530.0,1,561
0,200.0,1,562
1,290.0,1,562
0,70.0,1,562
2,240.0,1,562
0,80.0,1,562
1,1230.0,1,562
0,70.0,1,562
2,500.0,1,562
0,240.0,1,563
2,140.0,1,563
0,80.0,1,563
1,890.0,1,563
0,80.0,1,563
2,430.0,1,563
0,60.0,1,563
1,450.0,1,563
0,240.0,1,564
1,280.0,1,564
0,70.0,1,564
2,570.0,1,564
0,80.0,1,564
1,50.0,1,564
0,220.0,1,565
2,360.0,1,565
0,70.0,1,565
1,680.0,1,565
0,80.0,1,565
2,830.0,1,565
0,240.0,1,566
2,340.0,1,566
0,70.0,1,566
1,490.0,1,566
0,70.0,1,566
2,1330.0,1,566
0,60.0,1,566
1,490.0,1,566
0,180.0,1,567
2,180.0,1,567
0,70.0,1,567
1,470.0,1,567
0,60.0,1,567
2,490.0,1,567
0,80.0,1,567
1,400.0,1,567
0,90.0,1,567
2,580.0,1,567
0,70.0,1,567
1,40.0,1,567
0,320.0,1,568
1,350.0,1,568
0,80.0,1,568
2,620.0,1,568
0,70.0,1,568
1,250.0,1,568
0,190.0,1,569
1,140.0,1,569
0,70.0,1,569
2,410.0,1,569
0,70.0,1,569
1,2910.0,1,569
0,70.0,1,569
2,910.0,1,569
0,70.0,1,569
1,770.0,1,569
0,210.0,1,570
1,370.0,1,570
0,1090.0,1,570
2,790.0,1,570
0,80.0,1,570
1,520.0,1,570
0,90.0,1,570
2,240.0,1,570
0,70.0,1,570
1,460.0,1,570
0,60.0,1,570
2,1020.0,1,570
0,60.0,1,570
0,230.0,1,571
2,220.0,1,571
0,70.0,1,571
1,480.0,1,571
0,240.0,1,572
1,350.0,1,572
0,70.0,1,572
2,720.0,1,572
0,80.0,1,572
1,100.0,1,572
0,300.0,1,573
1,200.0,1,573
0,90.0,1,573
2,650.0,1,573
0,80.0,1,573
1,590.0,1,573
0,70.0,1,573
2,1120.0,1,573
0,70.0,1,573
1,990.0,1,573
0,60.0,1,573
2,1260.0,1,573
0,50.0,1,573
1,840.0,1,573
0,80.0,1,573
2,1410.0,1,573
0,90.0,1,573
1,640.0,1,573
0,70.0,1,573
2,180.0,1,573
0,220.0,1,574
1,280.0,1,574
0,70.0,1,574
2,410.0,1,574
0,100.0,1,574
1,90.0,1,574
0,260.0,1,575
1,260.0,1,575
0,60.0,1,575
2,400.0,1,575
0,70.0,1,575
1,410.0,1,575
0,210.0,1,576
1,400.0,1,576
0,70.0,1,576
2,260.0,1,576
0,310.0,1,577
1,120.0,1,577
0,80.0,1,577
2,570.0,1,577
0,80.0,1,577
1,490.0,1,577
0,220.0,1,578
1,320.0,1,578
0,80.0,1,578
2,570.0,1,578
0,240.0,1,579
1,160.0,1,579
0,200.0,1,579
2,340.0,1,579
0,220.0,1,579
1,120.0,1,579
0,70.0,1,579
2,100.0,1,579
0,210.0,1,580
1,110.0,1,580
0,60.0,1,580
2,460.0,1,580
0,60.0,1,580
1,170.0,1,580
0,220.0,1,581
2,390.0,1,581
0,60.0,1,581
1,290.0,1,581
0,290.0,1,582
1,230.0,1,582
0,70.0,1,582
2,190.0,1,582
0,300.0,1,583
1,460.0,1,583
0,70.0,1,583
2,1240.0,1,583
0,80.0,1,583
1,500.0,1,583
0,70.0,1,583
2,150.0,1,583
0,270.0,1,584
1,200.0,1,584
0,70.0,1,584
2,720.0,1,584
0,70.0,1,584
1,950.0,1,584
0,70.0,1,584
2,380.0,1,584
0,60.0,1,584
1,250.0,1,584
0,50.0,1,584
2,2510.0,1,584
0,70.0,1,584
1,310.0,1,584
0,90.0,1,584
2,2020.0,1,584
0,90.0,1,584
1,660.0,1,584
0,70.0,1,584
2,1500.0,1,584
0,80.0,1,584
1,2260.0,1,584
0,80.0,1,584
2,760.0,1,584
0,100.0,1,584
1,660.0,1,584
0,70.0,1,584
2,600.0,1,584
0,80.0,1,584
1,1520.0,1,584
0,70.0,1,584
2,390.0,1,584
0,140.0,1,584
1,1360.0,1,584
0,150.0,1,584
2,1400.0,1,584
0,70.0,1,584
1,1290.0,1,584
0,80.0,1,584
2,630.0,1,584
0,90.0,1,584
1,310.0,1,584
0,270.0,1,585
1,260.0,1,585
0,170.0,1,585
2,1000.0,1,585
0,60.0,1,585
1,1530.0,1,585
0,70.0,1,585
2,420.0,1,585
0,90.0,1,585
1,200.0,1,585
0,70.0,1,585
2,1080.0,1,585
0,70.0,1,585
1,620.0,1,585
0,70.0,1,585
2,250.0,1,585
0,70.0,1,585
0,270.0,1,586
2,630.0,1,586
0,700.0,1,587
1,780.0,1,587
0,310.0,1,588
1,370.0,1,588
0,80.0,1,588
2,420.0,1,588
0,60.0,1,588
1,240.0,1,588
0,90.0,1,588
2,720.0,1,588
0,70.0,1,588
1,710.0,1,588
0,70.0,1,588
2,70.0,1,588
0,240.0,1,589
1,150.0,1,589
0,80.0,1,589
2,420.0,1,589
0,70.0,1,589
0,190.0,1,590
1,160.0,1,590
0,70.0,1,590
2,750.0,1,590
0,60.0,1,590
1,310.0,1,590
0,70.0,1,590
2,810.0,1,590
0,70.0,1,590
1,640.0,1,590
0,70.0,1,590
2,590.0,1,590
0,70.0,1,590
1,520.0,1,590
0,70.0,1,590
2,1040.0,1,590
0,210.0,1,590
1,1230.0,1,590
0,70.0,1,590
2,320.0,1,590
0,420.0,1,591
1,220.0,1,591
0,70.0,1,591
2,320.0,1,591
0,80.0,1,591
1,240.0,1,591
0,90.0,1,591
2,440.0,1,591
0,190.0,1,591
1,210.0,1,591
0,310.0,1,592
1,330.0,1,592
0,100.0,1,592
2,260.0,1,592
0,80.0,1,592
1,320.0,1,592
0,70.0,1,592
2,410.0,1,592
0,60.0,1,592
1,330.0,1,592
0,80.0,1,592
2,490.0,1,592
0,220.0,1,593
1,210.0,1,593
0,70.0,1,593
2,840.0,1,593
0,60.0,1,593
1,1670.0,1,593
0,80.0,1,593
2,200.0,1,593
0,290.0,1,594
1,430.0,1,594
0,60.0,1,594
2,420.0,1,594
0,80.0,1,594
1,590.0,1,594
0,300.0,1,595
1,180.0,1,595
0,70.0,1,595
2,420.0,1,595
0,70.0,1,595
1,930.0,1,595
0,250.0,1,596
1,200.0,1,596
0,90.0,1,596
2,470.0,1,596
0,40.0,1,596
0,210.0,1,597
1,400.0,1,597
0,80.0,1,597
2,610.0,1,597
0,110.0,1,597
1,660.0,1,597
0,90.0,1,597
2,1160.0,1,597
0,190.0,1,597
1,1950.0,1,597
0,70.0,1,597
2,730.0,1,597
0,90.0,1,597
1,500.0,1,597
0,80.0,1,597
2,720.0,1,597
0,70.0,1,597
1,610.0,1,597
0,790.0,1,597
2,600.0,1,597
0,80.0,1,597
1,780.0,1,597
0,80.0,1,597
2,730.0,1,597
0,80.0,1,597
1,1030.0,1,597
0,90.0,1,597
2,900.0,1,597
0,60.0,1,597
1,1050.0,1,597
0,80.0,1,597
2,1520.0,1,597
0,80.0,1,597
1,830.0,1,597
0,80.0,1,597
2,370.0,1,597
0,70.0,1,597
1,620.0,1,597
0,70.0,1,597
2,820.0,1,597
0,60.0,1,597
1,2780.0,1,597
0,80.0,1,597
2,490.0,1,597
0,80.0,1,597
1,220.0,1,597
0,60.0,1,597
2,40.0,1,597
0,270.0,1,597
1,690.0,1,597
0,70.0,1,597
2,350.0,1,597
0,70.0,1,597
1,1490.0,1,597
0,60.0,1,597
2,2200.0,1,597
0,70.0,1,597
1,760.0,1,597
0,90.0,1,597
2,750.0,1,597
0,60.0,1,597
1,630.0,1,597
0,80.0,1,597
2,590.0,1,597
0,70.0,1,597
1,750.0,1,597
0,90.0,1,597
2,180.0,1,597
0,320.0,1,598
2,310.0,1,598
0,90.0,1,598
1,680.0,1,598
0,240.0,1,599
2,210.0,1,599
0,90.0,1,599
1,660.0,1,599
0,110.0,1,599
2,690.0,1,599
0,200.0,1,599
1,2010.0,1,599
0,70.0,1,599
2,580.0,1,599
0,60.0,1,599
1,710.0,1,599
0,70.0,1,599
2,1140.0,1,599
0,70.0,1,599
1,610.0,1,599
0,70.0,1,599
2,350.0,1,599
0,60.0,1,599
1,920.0,1,599
0,90.0,1,599
2,490.0,1,599
0,70.0,1,599
1,720.0,1,599
0,80.0,1,599
2,120.0,1,599
0,260.0,1,599
1,970.0,1,599
0,260.0,1,600
1,230.0,1,600
0,80.0,1,600
2,450.0,1,600
0,2610.0,1,600
1,580.0,1,600
0,60.0,1,600
2,650.0,1,600
0,70.0,1,600
1,120.0,1,600
0,90.0,1,600
2,1530.0,1,600
0,50.0,1,600
1,1600.0,1,600
0,80.0,1,600
2,170.0,1,600
0,60.0,1,600
1,180.0,1,600
0,60.0,1,600
2,570.0,1,600
0,60.0,1,600
1,1210.0,1,600
0,90.0,1,600
2,250.0,1,600
0,260.0,1,601
1,270.0,1,601
0,80.0,1,601
2,160.0,1,601
0,60.0,1,601
1,820.0,1,601
0,90.0,1,601
2,780.0,1,601
0,210.0,1,602
1,200.0,1,602
0,70.0,1,602
2,260.0,1,602
0,80.0,1,602
1,300.0,1,602
0,80.0,1,602
2,70.0,1,602
0,230.0,1,603
1,950.0,1,603
0,70.0,1,603
2,290.0,1,603
0,150.0,1,604
1,180.0,1,604
0,170.0,1,604
2,500.0,1,604
0,60.0,1,604
1,180.0,1,604
0,230.0,1,605
1,120.0,1,605
0,180.0,1,605
2,160.0,1,605
0,210.0,1,606
2,200.0,1,606
0,70.0,1,606
1,710.0,1,606
0,60.0,1,606
2,300.0,1,606
0,170.0,1,607
1,240.0,1,607
0,70.0,1,607
2,270.0,1,607
0,70.0,1,607
1,280.0,1,607
0,300.0,1,608
1,310.0,1,608
0,80.0,1,608
2,240.0,1,608
0,90.0,1,608
1,580.0,1,608
0,200.0,1,609
1,260.0,1,609
0,80.0,1,609
2,450.0,1,609
0,290.0,1,610
2,250.0,1,610
0,70.0,1,610
1,460.0,1,610
0,80.0,1,610
2,520.0,1,610
0,210.0,1,611
1,260.0,1,611
0,60.0,1,611
2,420.0,1,611
0,250.0,1,612
1,150.0,1,612
0,80.0,1,612
2,710.0,1,612
0,70.0,1,612
1,600.0,1,612
0,70.0,1,612
2,530.0,1,612
0,390.0,1,613
1,290.0,1,613
0,80.0,1,613
2,790.0,1,613
0,150.0,1,613
1,600.0,1,613
0,100.0,1,613
2,540.0,1,613
0,90.0,1,613
1,2510.0,1,613
0,70.0,1,613
2,1240.0,1,613
0,80.0,1,613
1,930.0,1,613
0,70.0,1,613
2,620.0,1,613
0,160.0,1,614
1,190.0,1,614
0,80.0,1,614
2,680.0,1,614
0,60.0,1,614
1,420.0,1,614
0,90.0,1,614
2,360.0,1,614
0,290.0,1,615
2,210.0,1,615
0,70.0,1,615
1,490.0,1,615
0,220.0,1,616
1,220.0,1,616
0,80.0,1,616
2,470.0,1,616
0,240.0,1,616
1,740.0,1,616
0,290.0,1,617
1,220.0,1,617
0,60.0,1,617
2,400.0,1,617
0,80.0,1,617
1,1360.0,1,617
0,70.0,1,617
2,440.0,1,617
0,200.0,1,618
2,200.0,1,618
0,80.0,1,618
1,1180.0,1,618
0,60.0,1,618
2,600.0,1,618
0,270.0,1,619
2,200.0,1,619
0,90.0,1,619
1,950.0,1,619
0,200.0,1,620
1,140.0,1,620
0,70.0,1,620
2,500.0,1,620
0,40.0,1,620
0,200.0,1,621
1,170.0,1,621
0,80.0,1,621
2,930.0,1,621
0,70.0,1,621
1,480.0,1,621
0,50.0,1,621
2,780.0,1,621
0,70.0,1,621
1,190.0,1,621
0,230.0,1,622
1,460.0,1,622
0,90.0,1,622
2,270.0,1,622
0,90.0,1,622
1,410.0,1,622
0,70.0,1,622
2,740.0,1,622
0,70.0,1,622
1,180.0,1,622
0,230.0,1,623
2,310.0,1,623
0,190.0,1,623
1,100.0,1,623
0,240.0,1,624
1,370.0,1,624
0,60.0,1,624
2,400.0,1,624
0,80.0,1,624
1,150.0,1,624
0,130.0,1,624
2,2190.0,1,624
0,310.0,1,625
1,180.0,1,625
0,140.0,1,625
2,310.0,1,625
0,60.0,1,625
1,480.0,1,625
0,190.0,1,626
1,900.0,1,626
0,110.0,1,626
2,550.0,1,626
0,70.0,1,626
1,90.0,1,626
0,180.0,1,627
2,290.0,1,627
0,80.0,1,627
1,1000.0,1,627
0,200.0,1,628
2,590.0,1,628
0,230.0,1,629
2,180.0,1,629
0,80.0,1,629
1,140.0,1,629
0,210.0,1,630
2,300.0,1,630
0,70.0,1,630
1,940.0,1,630
0,80.0,1,630
2,260.0,1,630
0,250.0,1,631
2,230.0,1,631
0,80.0,1,631
1,460.0,1,631
0,70.0,1,631
2,1800.0,1,631
0,70.0,1,631
1,1710.0,1,631
0,240.0,1,632
2,270.0,1,632
0,80.0,1,632
1,850.0,1,632
0,100.0,1,632
2,200.0,1,632
0,310.0,1,633
1,410.0,1,633
0,90.0,1,633
2,1130.0,1,633
0,90.0,1,633
1,20.0,1,633
0,200.0,1,634
1,290.0,1,634
0,60.0,1,634
2,270.0,1,634
0,70.0,1,634
1,650.0,1,634
0,70.0,1,634
2,230.0,1,634
0,240.0,1,635
1,250.0,1,635
0,70.0,1,635
2,300.0,1,635
0,90.0,1,635
1,70.0,1,635
0,160.0,1,636
1,230.0,1,636
0,60.0,1,636
2,420.0,1,636
0,70.0,1,636
1,200.0,1,636
0,70.0,1,636
2,710.0,1,636
0,370.0,1,637
1,290.0,1,637
0,90.0,1,637
2,180.0,1,637
0,210.0,1,638
1,1000.0,1,638
0,320.0,1,639
2,350.0,1,639
0,230.0,1,639
1,460.0,1,639
0,120.0,1,639
2,790.0,1,639
0,270.0,1,640
1,260.0,1,640
0,90.0,1,640
2,1020.0,1,640
0,90.0,1,640
1,460.0,1,640
0,180.0,1,641
2,260.0,1,641
0,70.0,1,641
1,710.0,1,641
0,90.0,1,641
2,790.0,1,641
0,220.0,1,642
2,240.0,1,642
0,90.0,1,642
1,360.0,1,642
0,90.0,1,642
2,140.0,1,642
0,280.0,1,643
2,360.0,1,643
0,60.0,1,643
1,380.0,1,643
0,320.0,1,644
1,160.0,1,644
0,70.0,1,644
2,250.0,1,644
0,60.0,1,644
1,480.0,1,644
0,80.0,1,644
2,470.0,1,644
0,80.0,1,644
1,1140.0,1,644
0,80.0,1,644
2,100.0,1,644
0,260.0,1,645
2,220.0,1,645
0,80.0,1,645
1,490.0,1,645
0,80.0,1,645
2,580.0,1,645
0,240.0,1,646
1,200.0,1,646
0,80.0,1,646
2,480.0,1,646
0,90.0,1,646
1,410.0,1,646
0,60.0,1,646
2,470.0,1,646
0,60.0,1,646
1,650.0,1,646
0,80.0,1,646
2,470.0,1,646
0,210.0,1,647
2,160.0,1,647
0,90.0,1,647
1,670.0,1,647
0,80.0,1,647
2,860.0,1,647
0,80.0,1,647
1,710.0,1,647
0,230.0,1,648
2,190.0,1,648
0,80.0,1,648
1,400.0,1,648
0,60.0,1,648
2,1020.0,1,648
0,70.0,1,648
1,320.0,1,648
0,70.0,1,648
2,240.0,1,648
0,70.0,1,648
1,1010.0,1,648
0,80.0,1,648
2,1180.0,1,648
0,80.0,1,648
1,230.0,1,648
0,70.0,1,648
2,880.0,1,648
0,80.0,1,648
1,890.0,1,648
0,80.0,1,648
2,380.0,1,648
0,80.0,1,648
1,1870.0,1,648
0,80.0,1,648
2,850.0,1,648
0,80.0,1,648
1,320.0,1,648
0,180.0,1,649
2,440.0,1,649
0,80.0,1,649
1,230.0,1,649
0,230.0,1,650
1,310.0,1,650
0,80.0,1,650
2,630.0,1,650
0,210.0,1,651
1,350.0,1,651
0,210.0,1,651
2,940.0,1,651
0,230.0,1,652
2,140.0,1,652
0,110.0,1,652
1,510.0,1,652
0,150.0,1,652
2,1140.0,1,652
0,60.0,1,652
1,410.0,1,652
0,210.0,1,653
1,450.0,1,653
0,80.0,1,653
2,90.0,1,653
0,190.0,1,654
1,700.0,1,654
0,80.0,1,654
2,380.0,1,654
0,70.0,1,654
1,140.0,1,654
0,290.0,1,655
2,420.0,1,655
0,60.0,1,655
1,180.0,1,655
0,210.0,1,656
2,590.0,1,656
0,80.0,1,656
1,270.0,1,656
0,230.0,1,656
2,1380.0,1,656
0,20.0,1,656
0,240.0,1,657
2,290.0,1,657
0,230.0,1,658
1,290.0,1,658
0,70.0,1,658
2,690.0,1,658
0,90.0,1,658
1,680.0,1,658
0,80.0,1,658
2,850.0,1,658
0,60.0,1,658
1,130.0,1,658
0,190.0,1,659
1,260.0,1,659
0,70.0,1,659
2,360.0,1,659
0,60.0,1,659
1,1410.0,1,659
0,50.0,1,659
2,1040.0,1,659
0,90.0,1,659
1,820.0,1,659
